X,Y
-75.37999725341797,-1.7400000095367432
-75.37999725341797,1.7599999904632568
-77.37999725341797,-1.7400000095367432
-77.37999725341797,1.7599999904632568
-79.37999725341797,-1.7400000095367432
-79.37999725341797,1.7599999904632568
-81.37999725341797,-1.7400000095367432
-81.37999725341797,1.7599999904632568
-83.37999725341797,-1.7400000095367432
-83.37999725341797,1.7599999904632568
-85.37999725341797,-1.7400000095367432
-85.37999725341797,1.7599999904632568
-87.37999725341797,-1.7400000095367432
-87.37999725341797,1.7599999904632568
-89.37999725341797,-1.7400000095367432
-89.37999725341797,1.7599999904632568
-91.37999725341797,-1.7400000095367432
-91.37999725341797,1.7599999904632568
-93.37999725341797,-1.7400000095367432
-93.37999725341797,1.7599999904632568
-95.37999725341797,-1.7400000095367432
-95.37999725341797,1.7599999904632568
-97.37999725341797,-1.7400000095367432
-97.37999725341797,1.7599999904632568
-99.37999725341797,-1.7400000095367432
-99.37999725341797,1.7599999904632568
-101.37999725341797,-1.7400000095367432
-101.37999725341797,1.7599999904632568
-103.37999725341797,-1.7400000095367432
-103.37999725341797,1.7599999904632568
-105.37999725341797,-1.7400000095367432
-105.37999725341797,1.7599999904632568
-107.37999725341797,-1.7400000095367432
-107.37999725341797,1.7599999904632568
-109.37999725341797,-1.7400000095367432
-109.37999725341797,1.7599999904632568
-111.37999725341797,-1.7400000095367432
-111.37999725341797,1.7599999904632568
-113.37999725341797,-1.7400000095367432
-113.37999725341797,1.7599999904632568
-115.37999725341797,-1.7400000095367432
-115.37999725341797,1.7599999904632568
-117.37999725341797,-1.7400000095367432
-117.37999725341797,1.7599999904632568
-119.37999725341797,-1.7400000095367432
-119.37999725341797,1.7599999904632568
-121.37999725341797,-1.7400000095367432
-121.37999725341797,1.7599999904632568
-123.37999725341797,-1.7400000095367432
-123.37999725341797,1.7599999904632568
-125.37999725341797,-1.7400000095367432
-125.37999725341797,1.7599999904632568
-127.37999725341797,-1.7400000095367432
-127.37999725341797,1.7599999904632568
-129.3800048828125,-1.7400000095367432
-129.3800048828125,1.7599999904632568
-131.3800048828125,-1.7400000095367432
-131.3800048828125,1.7599999904632568
-133.3800048828125,-1.7400000095367432
-133.3800048828125,1.7599999904632568
-135.3800048828125,-1.7400000095367432
-135.3800048828125,1.7599999904632568
-137.3800048828125,-1.7400000095367432
-137.3800048828125,1.7599999904632568
-139.3800048828125,-1.7400000095367432
-139.3800048828125,1.7599999904632568
42.119998931884766,1.4600000381469727
40.119998931884766,1.4600000381469727
38.23509979248047,1.5088549852371216
36.387264251708984,1.7046061754226685
34.56123733520508,2.0487751960754395
26.469999313354492,-0.10000006854534149
22.969999313354492,-0.09999991953372955
22.742420196533203,-13.742837905883789
19.728687286376953,-11.963115692138672
21.582210540771484,-15.539827346801758
18.719825744628906,-13.525687217712402
20.282535552978516,-17.238685607910156
17.589696884155273,-15.002925872802734
18.851661682128906,-18.828609466552734
16.345481872558594,-16.38544464111328
17.298681259155273,-20.29949951171875
14.995088577270508,-17.66445541381836
15.633464813232422,-21.64200210571289
13.547101020812988,-18.83182716369629
13.866596221923828,-22.84758758544922
12.010722160339355,-19.880142211914062
0.06442926079034805,-26.9266414642334
0.009061776101589203,-23.427080154418945
-34.12070083618164,2.7366161346435547
-32.34505081176758,3.319936990737915
2.118443489074707,33.303443908691406
2.670034646987915,31.5057430267334
1.013676643371582,-43.49852752685547
-2.486248731613159,-43.521385192871094
1.0267376899719238,-45.49848556518555
-2.4731876850128174,-45.52134323120117
1.039798617362976,-47.498443603515625
-2.4601268768310547,-47.52130126953125
1.0528595447540283,-49.49839782714844
-2.447065830230713,-49.52125549316406
1.0659204721450806,-51.498355865478516
-2.434004783630371,-51.52121353149414
1.0789813995361328,-53.498313903808594
-2.4209439754486084,-53.52117156982422
1.0920424461364746,-55.49827194213867
-2.4078829288482666,-55.5211296081543
1.1051032543182373,-57.49822998046875
-2.394822120666504,-57.521087646484375
1.118164300918579,-59.49818420410156
-2.381761074066162,-59.52104187011719
1.1312252283096313,-61.498146057128906
-2.3687000274658203,-61.52100372314453
1.1442861557006836,-63.49810028076172
-2.3556392192840576,-63.520957946777344
1.1573470830917358,-65.49806213378906
-2.342578411102295,-65.52091979980469
1.170408010482788,-67.49801635742188
-2.329517364501953,-67.5208740234375
1.1834690570831299,-69.49797058105469
-2.3164563179016113,-69.52082824707031
1.1965298652648926,-71.49793243408203
-2.3033955097198486,-71.52079010009766
1.2095909118652344,-73.49788665771484
-2.290334463119507,-73.52074432373047
1.2226518392562866,-75.49784851074219
-2.277273654937744,-75.52070617675781
1.2357127666473389,-77.497802734375
-2.2642126083374023,-77.52066040039062
1.2487736940383911,-79.49775695800781
-2.2511515617370605,-79.52061462402344
1.2618346214294434,-81.49771881103516
-2.238090753555298,-81.52057647705078
1.2748956680297852,-83.49767303466797
-2.225029706954956,-83.5205307006836
1.2879565954208374,-85.49763488769531
-2.2119688987731934,-85.52049255371094
1.3010175228118896,-87.49758911132812
-2.1989078521728516,-87.52044677734375
1.314078450202942,-89.49754333496094
-2.1858468055725098,-89.52040100097656
1.3271393775939941,-91.49750518798828
-2.172785997390747,-91.5203628540039
1.3402003049850464,-93.49746704101562
-2.1597249507904053,-93.52032470703125
1.3532612323760986,-95.49742126464844
-2.1466641426086426,-95.52027893066406
1.3663222789764404,-97.49737548828125
-2.133603096008301,-97.52023315429688
1.3793832063674927,-99.49732971191406
-2.120542287826538,-99.52018737792969
1.392444133758545,-101.4972915649414
-2.1074812412261963,-101.52014923095703
1.4055050611495972,-103.49725341796875
-2.0944204330444336,-103.52011108398438
1.4185659885406494,-105.49720764160156
-2.081359386444092,-105.52006530761719
1.4316269159317017,-107.49716186523438
-2.06829833984375,-107.52001953125
1.444687843322754,-109.49712371826172
-2.0552375316619873,-109.51998138427734
1.4577488899230957,-111.49707794189453
-2.0421764850616455,-111.51993560791016
1.470809817314148,-113.49703216552734
-2.029115676879883,-113.51988983154297
1.4838707447052002,-115.49699401855469
-2.016054630279541,-115.51985168457031
1.4969316720962524,-117.4969482421875
-2.002993583679199,-117.51980590820312
1.5099925994873047,-119.49691009521484
-1.9899327754974365,-119.51976776123047
1.5230536460876465,-121.49686431884766
-1.9768717288970947,-121.51972198486328
1.5361144542694092,-123.49681854248047
-1.963810920715332,-123.5196762084961
1.549175500869751,-125.49678039550781
-1.9507498741149902,-125.51963806152344
1.5622364282608032,-127.49673461914062
-1.937688946723938,-127.51959228515625
1.5752973556518555,-129.49668884277344
-1.9246280193328857,-129.51954650878906
1.5883582830429077,-131.4966583251953
-1.9115670919418335,-131.51951599121094
1.60141921043396,-133.49659729003906
-1.8985061645507812,-133.5194549560547
1.6144802570343018,-135.49656677246094
-1.8854451179504395,-135.51942443847656
1.6275410652160645,-137.49652099609375
-1.8723843097686768,-137.51937866210938
0.2375747114419937,26.723342895507812
0.1596204936504364,23.224212646484375
2.372431755065918,26.590496063232422
2.0159833431243896,23.108694076538086
4.489922046661377,26.288009643554688
3.8572449684143066,22.845666885375977
6.576586723327637,25.81780242919922
5.671701908111572,22.436800003051758
8.61916446685791,25.18286895751953
7.447823524475098,21.884693145751953
10.604670524597168,24.387239456176758
9.174318313598633,21.192853927612305
12.520487785339355,23.435970306396484
10.840214729309082,20.365678787231445
-33.98652648925781,-2.5814175605773926
-32.13351058959961,-3.0711188316345215
1.870848536491394,-33.89501190185547
2.3757734298706055,-32.0532341003418
-3.463996171951294,-33.92633819580078
-3.986647605895996,-32.10640335083008
-0.35999998450279236,26.729999542236328
-0.35999998450279236,23.229999542236328
13.319964408874512,22.980457305908203
11.535399436950684,19.969587326049805
15.115086555480957,21.817358016967773
13.096345901489258,18.958215713500977
16.811851501464844,20.51495361328125
14.57176685333252,17.825712203979492
18.39947509765625,19.081527709960938
15.95228385925293,16.57927703857422
19.86786460876465,17.52618408203125
17.2291202545166,15.22683048248291
21.20768928527832,15.858809471130371
18.394161224365234,13.77696704864502
2.7438502311706543,31.29747772216797
3.463082790374756,29.759885787963867
4.434405326843262,28.367759704589844
5.629263401031494,27.162023544311523
7.012529373168945,26.17812156677246
8.669550895690918,25.338834762573242
10.469303131103516,24.466543197631836
12.3237943649292,23.542551040649414
26.45914077758789,0.6632353067398071
22.96055793762207,0.5636705160140991
-2.3268027305603027,42.39431381225586
1.173178791999817,42.40566635131836
-2.3332905769348145,44.39430236816406
1.1666910648345947,44.40565490722656
-2.339778184890747,46.39429473876953
1.160203456878662,46.40564727783203
-2.3462657928466797,48.394283294677734
1.1537158489227295,48.405635833740234
-2.3527536392211914,50.39427185058594
1.1472281217575073,50.40562438964844
-2.359241008758545,52.39426040649414
1.1407405138015747,52.40561294555664
-2.3657288551330566,54.394248962402344
1.1342527866363525,54.405601501464844
-2.3722164630889893,56.39424133300781
1.12776517868042,56.40559387207031
-2.378704071044922,58.394229888916016
1.1212775707244873,58.405582427978516
-2.3851919174194336,60.39421844482422
1.1147898435592651,60.40557098388672
-2.391679525375366,62.39421081542969
1.108302116394043,62.40556335449219
-2.398167133331299,64.39419555664062
1.1018145084381104,64.40554809570312
-2.4046547412872314,66.3941879272461
1.0953269004821777,66.4055404663086
-2.411142349243164,68.39418029785156
1.0888391733169556,68.40553283691406
-2.417630195617676,70.3941650390625
1.082351565361023,70.405517578125
-2.4241178035736084,72.39415740966797
1.0758638381958008,72.40550994873047
-2.430605411529541,74.39414978027344
1.0693762302398682,74.40550231933594
-2.4370930194854736,76.39413452148438
1.0628886222839355,76.40548706054688
-2.4435806274414062,78.39411926269531
1.0564008951187134,78.40547180175781
-2.450068473815918,80.39411926269531
1.0499131679534912,80.40547180175781
-2.4565560817718506,82.39410400390625
1.0434255599975586,82.40545654296875
-2.463043689727783,84.39408874511719
1.036937952041626,84.40544128417969
-2.469531536102295,86.39408111572266
1.0304502248764038,86.40543365478516
-2.4760189056396484,88.39407348632812
1.0239626169204712,88.40542602539062
-2.48250675201416,90.39405822753906
1.017474889755249,90.40541076660156
-2.4889943599700928,92.39405059814453
1.0109872817993164,92.40540313720703
-2.4954819679260254,94.39404296875
1.0044996738433838,94.4053955078125
-2.501969814300537,96.39402770996094
0.9980119466781616,96.40538024902344
-2.5084574222564697,98.3940200805664
0.9915242791175842,98.4053726196289
-2.5149450302124023,100.39401245117188
0.9850366115570068,100.40536499023438
-2.521432638168335,102.39399719238281
0.9785489439964294,102.40534973144531
-2.5279202461242676,104.39398193359375
0.972061276435852,104.40533447265625
-2.5344080924987793,106.39398193359375
0.9655736684799194,106.40533447265625
-2.540895700454712,108.39396667480469
0.959086000919342,108.40531921386719
-2.5473833084106445,110.39395141601562
0.9525983333587646,110.40530395507812
-2.553870916366577,112.39395141601562
0.9461106657981873,112.40530395507812
-2.5603585243225098,114.39393615722656
0.9396229982376099,114.40528869628906
-2.5668463706970215,116.3939208984375
0.9331353306770325,116.4052734375
-2.573333978652954,118.3939208984375
0.9266476631164551,118.4052734375
-2.5798215866088867,120.39390563964844
0.9201600551605225,120.40525817871094
-2.5863094329833984,122.39389038085938
0.9136723279953003,122.40524291992188
-2.592796802520752,124.39387512207031
0.9071847200393677,124.40522766113281
-2.5992846488952637,126.39387512207031
0.9006969928741455,126.40522766113281
-2.6057722568511963,128.39385986328125
0.8942093849182129,128.40521240234375
-27.189998626708984,-0.10000006854534149
-23.689998626708984,-0.09999991953372955
-22.799304962158203,14.60804271697998
-19.8720760345459,12.689363479614258
-21.556344985961914,16.34882354736328
-18.791259765625,14.203057289123535
-20.178667068481445,17.985057830810547
-17.59330177307129,15.625843048095703
-18.67502212524414,19.506345748901367
-16.285808563232422,16.94867706298828
-17.054969787597656,20.903018951416016
-14.877095222473145,18.16315460205078
-15.328807830810547,22.166200637817383
-13.37611198425293,19.261552810668945
12.889912605285645,-23.429996490478516
11.16144847869873,-20.386573791503906
10.989331245422363,-24.411346435546875
9.50879955291748,-21.239906311035156
9.016613006591797,-25.238178253173828
7.793424606323242,-21.958879470825195
6.984300136566162,-25.905235290527344
6.026228904724121,-22.538917541503906
4.905306816101074,-26.40827751159668
4.218441963195801,-22.976335525512695
2.7928481101989746,-26.74410629272461
2.3815560340881348,-23.268356323242188
0.6603502631187439,-26.91058921813965
0.5272446274757385,-23.413122177124023
-1.2524374723434448,26.715152740478516
-1.1360180377960205,23.217090606689453
33.07231140136719,-2.8926243782043457
31.254953384399414,-3.4094061851501465
-3.1985585689544678,33.27424240112305
-3.730466365814209,31.46648406982422
-1.4294930696487427,-26.908676147460938
-1.289976954460144,-23.411457061767578
-3.5616819858551025,-26.73828125
-3.144019603729248,-23.26329231262207
-5.673521518707275,-26.39858055114746
-4.980367660522461,-22.967905044555664
-7.751589298248291,-25.8917293548584
-6.787349224090576,-22.527172088623047
-9.782675743103027,-25.220949172973633
-8.553478240966797,-21.94389533996582
-11.753874778747559,-24.3905029296875
-10.267532348632812,-21.221782684326172
-13.652654647827148,-23.405670166015625
-11.918615341186523,-20.365421295166016
-4.215005874633789,-31.440452575683594
-4.948703289031982,-29.88483238220215
-5.919429302215576,-28.464990615844727
-7.102700710296631,-27.216737747192383
-8.468667984008789,-26.17156219482422
-10.071703910827637,-25.28536033630371
-11.847559928894043,-24.365394592285156
-13.677085876464844,-23.3917179107666
30.995634078979492,-3.493380546569824
29.448457717895508,-4.172518730163574
28.04416847229004,-5.112179279327393
26.826196670532227,-6.2833051681518555
25.832210540771484,-7.649679660797119
24.996755599975586,-9.288694381713867
24.12735939025879,-11.08984661102295
23.189973831176758,-12.954866409301758
26.456750869750977,-0.9430316686630249
22.958478927612305,-0.8330575227737427
26.304372787475586,-3.0765838623046875
22.825977325439453,-2.6882853507995605
25.982521057128906,-5.191217422485352
22.546113967895508,-4.52706241607666
25.493236541748047,-7.273491382598877
22.120656967163086,-6.337701797485352
24.83963394165039,-9.310173034667969
21.552316665649414,-8.108695983886719
24.025863647460938,-11.288313865661621
20.844703674316406,-9.828787803649902
23.057104110717773,-13.195344924926758
20.0023193359375,-11.487044334411621
22.28092384338379,14.295742988586426
23.355743408203125,12.4464111328125
24.28754997253418,10.668381690979004
25.215734481811523,8.896807670593262
26.109670639038086,7.2935590744018555
27.15875244140625,5.927076816558838
28.409080505371094,4.741947174072266
29.82973861694336,3.7674806118011475
22.28092384338379,14.295742988586426
19.327392578125,12.417803764343262
23.355743408203125,12.446410179138184
20.262001037597656,10.80971908569336
24.279829025268555,10.517334938049316
21.065540313720703,9.132292747497559
25.047304153442383,8.520777702331543
21.73289680480957,7.396188259124756
25.653295516967773,6.469427108764648
22.25983428955078,5.612438678741455
26.093950271606445,4.376322269439697
22.643007278442383,3.792381525039673
26.366464614868164,2.2547667026519775
22.87997055053711,1.9475849866867065
-31.744991302490234,3.5558605194091797
-30.204225540161133,4.351401329040527
-28.800701141357422,5.369721412658691
-27.566387176513672,6.587634086608887
-26.529380798339844,7.977406024932861
-25.610504150390625,9.616095542907715
-24.657848358154297,11.374629974365234
-23.68300437927246,13.162216186523438
-14.22131633758545,22.87200164794922
-12.413093566894531,19.875280380249023
-12.347308158874512,23.90319061279297
-10.783552169799805,20.771949768066406
-10.397110939025879,24.78182601928711
-9.087759017944336,21.535964965820312
-8.383119583129883,25.50231170654297
-7.336495399475098,22.162466049194336
-6.318133354187012,26.060073852539062
-5.540889263153076,22.6474666595459
-4.2152791023254395,26.451566696166992
-3.7123539447784424,22.98788833618164
-2.087921142578125,26.674299240112305
-1.8625121116638184,23.18156623840332
-14.221315383911133,22.871999740600586
-12.347308158874512,23.9031925201416
-10.547898292541504,24.79310417175293
-8.7550630569458,25.67952537536621
-7.299263954162598,26.557933807373047
-6.018779754638672,27.670602798461914
-4.948023796081543,28.98633575439453
-4.118707180023193,30.466169357299805
2.118443489074707,33.303443908691406
1.6924034357070923,35.13344955444336
1.3934741020202637,36.988468170166016
1.223078966140747,38.85966873168945
1.1784977912902832,40.76594924926758
12.889912605285645,-23.429996490478516
10.989331245422363,-24.411346435546875
9.16719913482666,-25.25336265563965
7.398128032684326,-26.074926376342773
5.9519805908203125,-26.957239151000977
4.679983139038086,-28.076091766357422
3.620375871658325,-29.397851943969727
2.8050169944763184,-30.88277816772461
-23.781787872314453,-13.186968803405762
-20.726390838623047,-11.479761123657227
-24.749866485595703,-11.27959156036377
-21.56818389892578,-9.821203231811523
-25.56292724609375,-9.301158905029297
-22.27518081665039,-8.100858688354492
-26.215801239013672,-7.264244556427002
-22.842885971069336,-6.3296613693237305
-26.7043399810791,-5.181796073913574
-23.2676944732666,-4.5188703536987305
-27.025436401367188,-3.067047595977783
-23.546903610229492,-2.679993152618408
-27.177051544189453,-0.933441162109375
-23.678741455078125,-0.8247177004814148
-23.781787872314453,-13.186968803405762
-24.749866485595703,-11.27959156036377
-25.579160690307617,-9.451637268066406
-26.377605438232422,-7.72885274887085
-27.29055404663086,-6.315606117248535
-28.44193458557129,-5.088796615600586
-29.79448699951172,-4.0881266593933105
-31.304439544677734,-3.345980405807495
-34.12070083618164,2.7366161346435547
-35.93489456176758,2.287261486053467
-37.77752685546875,1.9743744134902954
-39.63835906982422,1.7996950149536133
-41.53909683227539,1.7599999904632568
-43.37999725341797,-1.7400000095367432
-41.37999725341797,-1.7400000095367432
-39.47937774658203,-1.790651559829712
-37.59024429321289,-1.95322847366333
-35.71404266357422,-2.227301836013794
1.013676643371582,-43.49852752685547
1.0006158351898193,-41.49856948852539
1.040351152420044,-39.60075378417969
1.1953480243682861,-37.7142219543457
1.465133547782898,-35.840660095214844
1.8487077951431274,-33.98704147338867
-3.463996171951294,-33.92633819580078
-3.0526957511901855,-35.774627685546875
-2.7542591094970703,-37.64445877075195
-2.5697884559631348,-39.52894592285156
-2.499962568283081,-41.42115783691406
-2.486903667449951,-43.42110061645508
-27.16867446899414,0.9694928526878357
-23.67145538330078,0.8299772143363953
-26.998279571533203,3.10168194770813
-23.523290634155273,2.6840200424194336
-26.658578872680664,5.213521480560303
-23.227903366088867,4.5203680992126465
-26.1517276763916,7.29158878326416
-22.78717041015625,6.327349662780762
-25.480945587158203,9.322676658630371
-22.203893661499023,8.093478202819824
-24.650501251220703,11.293875694274902
-21.481781005859375,9.80753231048584
-23.66567039489746,13.192655563354492
-20.625423431396484,11.45861530303955
